user_id,timestamp,login_location,access_type,resource,device_type
user_49,2023-01-02 09:00:00,New York,download,CRM,Laptop
user_18,2023-01-17 11:00:00,London,download,Email,Mobile
user_32,2023-01-30 17:00:00,Berlin,write,CRM,Tablet
user_40,2023-01-19 08:00:00,New York,read,DevOps Dashboard,Mobile
user_39,2023-01-07 19:00:00,London,write,CRM,Tablet
user_31,2023-01-19 08:00:00,Berlin,write,Finance System,Desktop
user_37,2023-01-06 16:00:00,New York,upload,Email,Tablet
user_11,2023-01-12 08:00:00,London,write,DevOps Dashboard,Desktop
user_25,2023-01-27 11:00:00,London,upload,Email,Laptop
user_50,2023-01-09 16:00:00,New York,read,Finance System,Laptop
user_21,2023-01-22 18:00:00,Bangalore,download,HR Portal,Laptop
user_10,2023-01-09 08:00:00,London,upload,DevOps Dashboard,Laptop
user_11,2023-01-10 19:00:00,New York,read,CRM,Laptop
user_38,2023-01-04 14:00:00,San Francisco,read,Email,Tablet
user_44,2023-01-04 14:00:00,London,write,DevOps Dashboard,Laptop
user_50,2023-01-23 11:00:00,Berlin,download,HR Portal,Laptop
user_14,2023-01-02 10:00:00,Bangalore,download,CRM,Tablet
user_34,2023-01-26 17:00:00,Berlin,read,Email,Laptop
user_2,2023-01-06 16:00:00,San Francisco,upload,HR Portal,Mobile
user_6,2023-01-28 12:00:00,London,upload,DevOps Dashboard,Laptop
user_25,2023-01-29 08:00:00,Bangalore,download,HR Portal,Laptop
user_44,2023-01-29 12:00:00,London,download,HR Portal,Mobile
user_17,2023-01-08 13:00:00,Bangalore,upload,Email,Tablet
user_3,2023-01-19 18:00:00,San Francisco,write,Finance System,Desktop
user_50,2023-01-04 12:00:00,San Francisco,upload,HR Portal,Tablet
user_8,2023-01-30 09:00:00,Berlin,read,DevOps Dashboard,Desktop
user_42,2023-01-02 13:00:00,San Francisco,upload,HR Portal,Mobile
user_6,2023-01-16 19:00:00,San Francisco,write,DevOps Dashboard,Mobile
user_20,2023-01-18 19:00:00,London,download,HR Portal,Tablet
user_23,2023-01-03 14:00:00,Bangalore,read,DevOps Dashboard,Tablet
user_30,2023-01-10 17:00:00,San Francisco,download,HR Portal,Mobile
user_41,2023-01-27 13:00:00,San Francisco,download,CRM,Laptop
user_33,2023-01-02 08:00:00,San Francisco,download,CRM,Laptop
user_8,2023-01-04 16:00:00,San Francisco,download,HR Portal,Laptop
user_19,2023-01-10 15:00:00,New York,download,DevOps Dashboard,Tablet
user_22,2023-01-08 11:00:00,Bangalore,read,HR Portal,Laptop
user_50,2023-01-14 20:00:00,London,write,Email,Mobile
user_37,2023-01-11 11:00:00,Berlin,write,HR Portal,Mobile
user_1,2023-01-06 19:00:00,Bangalore,download,CRM,Laptop
user_33,2023-01-25 13:00:00,Bangalore,read,Finance System,Tablet
user_30,2023-01-17 18:00:00,New York,download,HR Portal,Laptop
user_9,2023-01-12 11:00:00,New York,download,HR Portal,Tablet
user_47,2023-01-21 03:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_46,2023-01-23 20:00:00,Berlin,download,HR Portal,Desktop
user_48,2023-01-28 16:00:00,New York,read,Finance System,Mobile
user_36,2023-01-06 15:00:00,Berlin,read,CRM,Laptop
user_19,2023-01-31 14:00:00,London,read,DevOps Dashboard,Tablet
user_48,2023-01-31 12:00:00,San Francisco,read,Finance System,Mobile
user_45,2023-01-06 09:00:00,Berlin,upload,CRM,Desktop
user_6,2023-01-11 18:00:00,San Francisco,upload,Email,Desktop
user_21,2023-01-25 10:00:00,Bangalore,download,Email,Laptop
user_27,2023-01-02 10:00:00,New York,download,Email,Desktop
user_42,2023-01-18 09:00:00,London,read,CRM,Desktop
user_31,2023-01-04 12:00:00,Berlin,read,Email,Laptop
user_42,2023-01-03 15:00:00,Berlin,download,HR Portal,Laptop
user_34,2023-01-16 12:00:00,London,read,HR Portal,Desktop
user_36,2023-01-14 09:00:00,San Francisco,read,Finance System,Desktop
user_28,2023-01-14 16:00:00,Berlin,write,Email,Laptop
user_23,2023-01-19 13:00:00,London,upload,HR Portal,Desktop
user_20,2023-01-19 20:00:00,London,upload,Email,Desktop
user_45,2023-01-16 17:00:00,New York,download,Finance System,Tablet
user_31,2023-01-18 15:00:00,San Francisco,read,CRM,Tablet
user_16,2023-01-28 11:00:00,Berlin,read,HR Portal,Laptop
user_31,2023-01-27 14:00:00,Berlin,write,CRM,Laptop
user_22,2023-01-18 17:00:00,San Francisco,read,DevOps Dashboard,Laptop
user_48,2023-01-31 12:00:00,New York,read,CRM,Desktop
user_41,2023-01-29 11:00:00,New York,upload,Email,Mobile
user_48,2023-01-20 11:00:00,San Francisco,upload,HR Portal,Tablet
user_13,2023-01-26 14:00:00,San Francisco,read,HR Portal,Desktop
user_50,2023-01-19 19:00:00,London,write,Email,Mobile
user_42,2023-01-22 16:00:00,New York,read,HR Portal,Tablet
user_41,2023-01-28 19:00:00,Berlin,upload,Finance System,Mobile
user_38,2023-01-15 09:00:00,San Francisco,download,HR Portal,Tablet
user_46,2023-01-03 16:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_28,2023-01-29 14:00:00,Berlin,upload,CRM,Laptop
user_19,2023-01-26 18:00:00,London,read,CRM,Tablet
user_17,2023-01-10 17:00:00,London,upload,HR Portal,Desktop
user_33,2023-01-25 16:00:00,Bangalore,read,CRM,Laptop
user_11,2023-01-13 17:00:00,London,download,DevOps Dashboard,Tablet
user_6,2023-01-24 20:00:00,New York,read,CRM,Mobile
user_12,2023-01-10 12:00:00,Berlin,download,Email,Tablet
user_10,2023-01-28 17:00:00,London,download,Finance System,Laptop
user_35,2023-01-08 01:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_12,2023-01-04 12:00:00,London,write,Finance System,Desktop
user_25,2023-01-04 10:00:00,London,read,Email,Tablet
user_15,2023-01-19 16:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_21,2023-01-14 10:00:00,New York,write,Finance System,Laptop
user_38,2023-01-22 12:00:00,San Francisco,download,HR Portal,Mobile
user_41,2023-01-17 13:00:00,New York,read,Email,Tablet
user_30,2023-01-04 20:00:00,Bangalore,write,Email,Desktop
user_13,2023-01-30 14:00:00,New York,download,DevOps Dashboard,Tablet
user_48,2023-01-23 09:00:00,New York,download,DevOps Dashboard,Mobile
user_39,2023-01-05 12:00:00,New York,upload,CRM,Desktop
user_37,2023-01-01 12:00:00,Bangalore,write,HR Portal,Mobile
user_21,2023-01-05 10:00:00,Berlin,upload,CRM,Laptop
user_3,2023-01-26 19:00:00,San Francisco,read,Email,Mobile
user_6,2023-01-16 18:00:00,San Francisco,read,Finance System,Tablet
user_7,2023-01-14 10:00:00,London,download,Finance System,Mobile
user_32,2023-01-04 16:00:00,San Francisco,upload,CRM,Laptop
user_3,2023-01-04 17:00:00,New York,upload,HR Portal,Mobile
user_38,2023-01-12 13:00:00,San Francisco,write,DevOps Dashboard,Desktop
user_21,2023-01-11 16:00:00,San Francisco,write,DevOps Dashboard,Tablet
user_18,2023-01-11 11:00:00,Bangalore,write,CRM,Laptop
user_42,2023-01-15 10:00:00,London,write,HR Portal,Mobile
user_9,2023-01-28 10:00:00,Berlin,write,Finance System,Desktop
user_40,2023-01-26 13:00:00,San Francisco,read,Email,Mobile
user_29,2023-01-18 18:00:00,London,upload,Finance System,Desktop
user_30,2023-01-24 17:00:00,London,read,Email,Mobile
user_49,2023-01-24 15:00:00,New York,write,CRM,Desktop
user_41,2023-01-17 12:00:00,London,upload,Finance System,Tablet
user_46,2023-01-25 12:00:00,Berlin,read,Finance System,Desktop
user_3,2023-01-13 13:00:00,New York,write,Email,Laptop
user_3,2023-01-05 09:00:00,New York,read,CRM,Desktop
user_6,2023-01-30 20:00:00,San Francisco,write,Finance System,Tablet
user_34,2023-01-05 19:00:00,San Francisco,read,Email,Mobile
user_13,2023-01-09 10:00:00,Bangalore,write,CRM,Laptop
user_25,2023-01-15 13:00:00,Bangalore,upload,DevOps Dashboard,Laptop
user_17,2023-01-18 14:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_2,2023-01-24 18:00:00,London,write,DevOps Dashboard,Desktop
user_29,2023-01-13 08:00:00,Berlin,download,CRM,Desktop
user_23,2023-01-15 18:00:00,Bangalore,upload,Email,Tablet
user_15,2023-01-23 11:00:00,Berlin,download,Finance System,Laptop
user_14,2023-01-05 16:00:00,San Francisco,write,DevOps Dashboard,Desktop
user_6,2023-01-24 17:00:00,Bangalore,download,HR Portal,Tablet
user_23,2023-01-05 14:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_11,2023-01-27 02:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_17,2023-01-08 19:00:00,Bangalore,download,Email,Tablet
user_9,2023-01-01 12:00:00,London,write,Email,Tablet
user_32,2023-01-27 17:00:00,New York,write,DevOps Dashboard,Tablet
user_27,2023-01-23 15:00:00,San Francisco,write,CRM,Desktop
user_9,2023-01-20 14:00:00,Berlin,upload,Finance System,Tablet
user_49,2023-01-21 20:00:00,London,upload,Finance System,Tablet
user_41,2023-01-05 11:00:00,San Francisco,read,HR Portal,Laptop
user_2,2023-01-31 11:00:00,Bangalore,write,Finance System,Desktop
user_25,2023-01-16 08:00:00,New York,read,DevOps Dashboard,Mobile
user_30,2023-01-26 14:00:00,New York,download,DevOps Dashboard,Mobile
user_9,2023-01-05 09:00:00,Bangalore,write,HR Portal,Desktop
user_22,2023-01-27 14:00:00,London,download,HR Portal,Laptop
user_4,2023-01-13 13:00:00,Bangalore,write,CRM,Desktop
user_22,2023-01-06 16:00:00,Bangalore,write,Finance System,Mobile
user_30,2023-01-19 10:00:00,San Francisco,upload,HR Portal,Laptop
user_33,2023-01-21 12:00:00,San Francisco,write,HR Portal,Laptop
user_32,2023-01-03 18:00:00,Bangalore,download,Email,Desktop
user_10,2023-01-24 18:00:00,New York,download,CRM,Desktop
user_43,2023-01-09 19:00:00,Bangalore,upload,HR Portal,Laptop
user_41,2023-01-18 14:00:00,New York,read,HR Portal,Desktop
user_49,2023-01-25 10:00:00,Berlin,upload,CRM,Laptop
user_49,2023-01-10 12:00:00,San Francisco,write,CRM,Laptop
user_32,2023-01-07 17:00:00,San Francisco,download,DevOps Dashboard,Laptop
user_41,2023-01-08 08:00:00,New York,upload,CRM,Tablet
user_41,2023-01-08 09:00:00,San Francisco,read,HR Portal,Tablet
user_43,2023-01-14 17:00:00,San Francisco,upload,Finance System,Mobile
user_45,2023-01-18 11:00:00,Berlin,read,Finance System,Desktop
user_14,2023-01-10 09:00:00,New York,write,DevOps Dashboard,Tablet
user_44,2023-01-29 13:00:00,Bangalore,write,HR Portal,Mobile
user_18,2023-01-02 09:00:00,London,read,HR Portal,Mobile
user_24,2023-01-05 18:00:00,London,upload,Finance System,Tablet
user_32,2023-01-03 08:00:00,New York,write,Email,Mobile
user_19,2023-01-18 14:00:00,Berlin,download,DevOps Dashboard,Mobile
user_22,2023-01-06 15:00:00,London,write,HR Portal,Laptop
user_17,2023-01-07 18:00:00,London,write,CRM,Tablet
user_4,2023-01-06 13:00:00,Berlin,write,CRM,Tablet
user_38,2023-01-20 09:00:00,Berlin,read,CRM,Laptop
user_25,2023-01-24 08:00:00,London,write,HR Portal,Tablet
user_23,2023-01-09 10:00:00,Berlin,read,DevOps Dashboard,Desktop
user_43,2023-01-26 09:00:00,New York,upload,HR Portal,Mobile
user_32,2023-01-03 17:00:00,London,upload,DevOps Dashboard,Tablet
user_44,2023-01-22 13:00:00,Bangalore,download,HR Portal,Tablet
user_21,2023-01-09 14:00:00,San Francisco,write,Email,Laptop
user_36,2023-01-28 18:00:00,Berlin,read,HR Portal,Laptop
user_22,2023-01-26 08:00:00,Berlin,upload,DevOps Dashboard,Tablet
user_47,2023-01-14 08:00:00,London,write,HR Portal,Desktop
user_49,2023-01-03 15:00:00,Berlin,read,DevOps Dashboard,Tablet
user_6,2023-01-10 18:00:00,Bangalore,upload,HR Portal,Tablet
user_11,2023-01-29 08:00:00,Bangalore,download,DevOps Dashboard,Tablet
user_48,2023-01-14 08:00:00,Berlin,upload,DevOps Dashboard,Laptop
user_47,2023-01-15 14:00:00,Bangalore,write,Finance System,Tablet
user_29,2023-01-16 19:00:00,London,download,Finance System,Mobile
user_12,2023-01-14 10:00:00,New York,upload,Finance System,Laptop
user_19,2023-01-22 18:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_35,2023-01-01 14:00:00,Berlin,download,Email,Mobile
user_40,2023-01-17 20:00:00,London,download,CRM,Tablet
user_43,2023-01-09 19:00:00,New York,write,DevOps Dashboard,Laptop
user_19,2023-01-27 11:00:00,Berlin,upload,HR Portal,Mobile
user_9,2023-01-01 18:00:00,London,download,Email,Tablet
user_37,2023-01-11 19:00:00,San Francisco,write,Finance System,Tablet
user_9,2023-01-27 09:00:00,Berlin,read,CRM,Tablet
user_37,2023-01-03 12:00:00,Bangalore,upload,Email,Desktop
user_13,2023-01-05 13:00:00,Bangalore,download,HR Portal,Laptop
user_28,2023-01-29 19:00:00,London,upload,DevOps Dashboard,Laptop
user_29,2023-01-29 15:00:00,Berlin,download,Finance System,Desktop
user_43,2023-01-24 15:00:00,New York,upload,Email,Laptop
user_1,2023-01-04 10:00:00,Bangalore,download,Email,Desktop
user_29,2023-01-26 19:00:00,San Francisco,write,Email,Mobile
user_7,2023-01-19 08:00:00,London,upload,Finance System,Laptop
user_9,2023-01-16 11:00:00,New York,download,HR Portal,Tablet
user_20,2023-01-08 19:00:00,Berlin,write,DevOps Dashboard,Desktop
user_44,2023-01-25 19:00:00,San Francisco,read,Email,Mobile
user_47,2023-01-19 12:00:00,London,write,Email,Mobile
user_21,2023-01-06 20:00:00,Berlin,download,Email,Desktop
user_11,2023-01-09 13:00:00,San Francisco,read,Email,Tablet
user_49,2023-01-26 01:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_5,2023-01-05 17:00:00,New York,download,Finance System,Mobile
user_32,2023-01-01 09:00:00,London,download,HR Portal,Desktop
user_21,2023-01-29 12:00:00,New York,download,Email,Laptop
user_2,2023-01-20 19:00:00,London,write,HR Portal,Mobile
user_46,2023-01-02 12:00:00,Berlin,read,Finance System,Laptop
user_40,2023-01-24 10:00:00,San Francisco,write,HR Portal,Tablet
user_24,2023-01-17 11:00:00,Berlin,upload,Finance System,Tablet
user_29,2023-01-28 11:00:00,San Francisco,read,CRM,Tablet
user_27,2023-01-23 20:00:00,Berlin,write,HR Portal,Laptop
user_20,2023-01-29 15:00:00,New York,write,DevOps Dashboard,Desktop
user_47,2023-01-29 20:00:00,New York,read,DevOps Dashboard,Laptop
user_46,2023-01-10 12:00:00,San Francisco,download,Finance System,Tablet
user_47,2023-01-30 20:00:00,San Francisco,read,HR Portal,Tablet
user_41,2023-01-01 11:00:00,Bangalore,download,Finance System,Desktop
user_3,2023-01-11 19:00:00,Berlin,upload,Finance System,Laptop
user_50,2023-01-26 10:00:00,San Francisco,download,Finance System,Mobile
user_21,2023-01-26 10:00:00,San Francisco,download,Email,Laptop
user_34,2023-01-09 20:00:00,Bangalore,write,CRM,Laptop
user_8,2023-01-03 10:00:00,San Francisco,read,Email,Mobile
user_4,2023-01-30 10:00:00,New York,read,DevOps Dashboard,Mobile
user_3,2023-01-02 10:00:00,San Francisco,read,HR Portal,Tablet
user_1,2023-01-27 12:00:00,New York,write,Email,Desktop
user_19,2023-01-19 18:00:00,Berlin,download,Finance System,Desktop
user_26,2023-01-02 16:00:00,Bangalore,read,CRM,Desktop
user_49,2023-01-27 14:00:00,New York,download,CRM,Tablet
user_36,2023-01-03 19:00:00,London,read,HR Portal,Tablet
user_41,2023-01-01 20:00:00,New York,write,Finance System,Tablet
user_28,2023-01-04 09:00:00,San Francisco,upload,Email,Desktop
user_18,2023-01-12 09:00:00,New York,upload,Finance System,Laptop
user_27,2023-01-22 09:00:00,Bangalore,read,HR Portal,Laptop
user_38,2023-01-20 17:00:00,London,download,HR Portal,Mobile
user_20,2023-01-06 16:00:00,Berlin,download,CRM,Tablet
user_50,2023-01-11 08:00:00,London,upload,Finance System,Laptop
user_23,2023-01-22 14:00:00,Berlin,write,DevOps Dashboard,Desktop
user_7,2023-01-14 11:00:00,San Francisco,download,DevOps Dashboard,Mobile
user_37,2023-01-06 18:00:00,Bangalore,read,HR Portal,Laptop
user_27,2023-01-22 18:00:00,Berlin,upload,Email,Laptop
user_48,2023-01-18 08:00:00,London,write,Email,Desktop
user_16,2023-01-25 16:00:00,San Francisco,download,DevOps Dashboard,Tablet
user_26,2023-01-18 13:00:00,London,upload,HR Portal,Mobile
user_50,2023-01-20 17:00:00,Berlin,download,DevOps Dashboard,Tablet
user_31,2023-01-07 16:00:00,San Francisco,read,DevOps Dashboard,Tablet
user_18,2023-01-07 09:00:00,Berlin,read,HR Portal,Desktop
user_15,2023-01-16 18:00:00,Bangalore,read,Email,Tablet
user_11,2023-01-22 12:00:00,London,read,Email,Desktop
user_14,2023-01-20 15:00:00,New York,write,Email,Tablet
user_9,2023-01-16 11:00:00,New York,write,CRM,Tablet
user_13,2023-01-31 17:00:00,Bangalore,read,DevOps Dashboard,Laptop
user_38,2023-01-18 17:00:00,Bangalore,download,DevOps Dashboard,Mobile
user_25,2023-01-07 17:00:00,Bangalore,write,Email,Mobile
user_46,2023-01-10 14:00:00,London,upload,DevOps Dashboard,Tablet
user_28,2023-01-07 12:00:00,San Francisco,read,DevOps Dashboard,Mobile
user_39,2023-01-02 16:00:00,Bangalore,download,CRM,Tablet
user_30,2023-01-15 09:00:00,New York,upload,Finance System,Mobile
user_12,2023-01-26 12:00:00,Bangalore,read,DevOps Dashboard,Laptop
user_13,2023-01-18 17:00:00,New York,download,Finance System,Laptop
user_46,2023-01-04 09:00:00,London,write,CRM,Mobile
user_36,2023-01-08 10:00:00,San Francisco,read,HR Portal,Mobile
user_37,2023-01-23 16:00:00,Bangalore,download,HR Portal,Mobile
user_17,2023-01-09 16:00:00,Bangalore,download,CRM,Tablet
user_15,2023-01-10 19:00:00,London,upload,Email,Laptop
user_28,2023-01-16 08:00:00,Bangalore,upload,Email,Mobile
user_10,2023-01-02 16:00:00,London,read,Finance System,Mobile
user_2,2023-01-31 15:00:00,Berlin,upload,CRM,Desktop
user_20,2023-01-07 19:00:00,London,write,Finance System,Laptop
user_49,2023-01-23 15:00:00,London,read,DevOps Dashboard,Mobile
user_2,2023-01-26 17:00:00,Berlin,upload,Email,Tablet
user_7,2023-01-05 17:00:00,New York,read,CRM,Desktop
user_31,2023-01-22 11:00:00,Berlin,read,Email,Mobile
user_41,2023-01-15 18:00:00,Bangalore,read,Email,Laptop
user_25,2023-01-10 20:00:00,San Francisco,write,Email,Mobile
user_49,2023-01-24 15:00:00,Bangalore,write,Finance System,Desktop
user_47,2023-01-30 15:00:00,San Francisco,download,Finance System,Laptop
user_31,2023-01-11 13:00:00,New York,write,CRM,Mobile
user_41,2023-01-15 18:00:00,New York,write,DevOps Dashboard,Tablet
user_34,2023-01-02 15:00:00,Berlin,read,Email,Laptop
user_33,2023-01-04 18:00:00,Berlin,download,Finance System,Desktop
user_13,2023-01-13 15:00:00,New York,write,Finance System,Mobile
user_37,2023-01-19 10:00:00,San Francisco,read,DevOps Dashboard,Laptop
user_26,2023-01-06 19:00:00,Bangalore,read,Finance System,Laptop
user_11,2023-01-27 16:00:00,Bangalore,download,Finance System,Tablet
user_26,2023-01-03 15:00:00,Bangalore,upload,HR Portal,Laptop
user_6,2023-01-18 09:00:00,San Francisco,write,Finance System,Tablet
user_41,2023-01-10 20:00:00,London,download,Finance System,Mobile
user_49,2023-01-09 15:00:00,Berlin,download,HR Portal,Tablet
user_21,2023-01-03 19:00:00,Bangalore,download,HR Portal,Tablet
user_13,2023-01-27 08:00:00,San Francisco,read,Finance System,Desktop
user_15,2023-01-19 08:00:00,Berlin,download,Finance System,Tablet
user_28,2023-01-16 14:00:00,New York,download,Finance System,Mobile
user_26,2023-01-06 10:00:00,Bangalore,read,HR Portal,Desktop
user_6,2023-01-05 09:00:00,London,upload,Email,Mobile
user_6,2023-01-28 19:00:00,Bangalore,upload,CRM,Laptop
user_9,2023-01-22 16:00:00,Bangalore,write,Finance System,Laptop
user_41,2023-01-19 08:00:00,New York,read,Email,Tablet
user_25,2023-01-09 20:00:00,Berlin,download,Finance System,Tablet
user_40,2023-01-10 14:00:00,London,write,Email,Tablet
user_43,2023-01-28 17:00:00,New York,upload,DevOps Dashboard,Mobile
user_20,2023-01-24 10:00:00,London,download,CRM,Tablet
user_37,2023-01-10 08:00:00,Bangalore,upload,Email,Desktop
user_4,2023-01-14 12:00:00,Berlin,write,Email,Desktop
user_49,2023-01-16 08:00:00,London,download,HR Portal,Laptop
user_38,2023-01-20 18:00:00,London,upload,Finance System,Tablet
user_4,2023-01-23 14:00:00,London,download,HR Portal,Desktop
user_22,2023-01-06 19:00:00,San Francisco,upload,CRM,Tablet
user_18,2023-01-10 20:00:00,Bangalore,read,DevOps Dashboard,Mobile
user_15,2023-01-01 08:00:00,Berlin,upload,Finance System,Tablet
user_3,2023-01-03 13:00:00,London,read,HR Portal,Desktop
user_34,2023-01-31 18:00:00,London,upload,DevOps Dashboard,Tablet
user_37,2023-01-27 09:00:00,London,download,CRM,Laptop
user_44,2023-01-18 20:00:00,London,read,Finance System,Laptop
user_24,2023-01-13 08:00:00,Berlin,upload,Finance System,Tablet
user_30,2023-01-18 17:00:00,Berlin,upload,Email,Tablet
user_7,2023-01-11 16:00:00,Bangalore,write,CRM,Tablet
user_10,2023-01-15 09:00:00,New York,write,Email,Tablet
user_10,2023-01-30 16:00:00,San Francisco,write,Email,Mobile
user_49,2023-01-14 11:00:00,San Francisco,write,DevOps Dashboard,Laptop
user_24,2023-01-22 16:00:00,Berlin,upload,CRM,Tablet
user_34,2023-01-17 17:00:00,San Francisco,download,CRM,Mobile
user_3,2023-01-06 12:00:00,London,read,Email,Desktop
user_26,2023-01-17 08:00:00,London,download,HR Portal,Desktop
user_26,2023-01-11 20:00:00,Bangalore,upload,CRM,Mobile
user_26,2023-01-03 08:00:00,Bangalore,upload,Email,Laptop
user_20,2023-01-11 09:00:00,New York,read,Email,Desktop
user_39,2023-01-29 15:00:00,New York,upload,Finance System,Mobile
user_47,2023-01-30 14:00:00,New York,write,Finance System,Mobile
user_30,2023-01-20 17:00:00,New York,write,Finance System,Tablet
user_37,2023-01-16 13:00:00,San Francisco,read,HR Portal,Mobile
user_21,2023-01-18 15:00:00,New York,download,Email,Mobile
user_9,2023-01-10 09:00:00,New York,write,DevOps Dashboard,Tablet
user_14,2023-01-14 09:00:00,London,write,CRM,Mobile
user_42,2023-01-02 15:00:00,Berlin,upload,HR Portal,Mobile
user_16,2023-01-19 09:00:00,San Francisco,upload,HR Portal,Laptop
user_4,2023-01-06 17:00:00,San Francisco,write,HR Portal,Laptop
user_4,2023-01-14 10:00:00,Berlin,write,Finance System,Desktop
user_7,2023-01-01 18:00:00,San Francisco,upload,Email,Mobile
user_6,2023-01-31 19:00:00,Berlin,upload,HR Portal,Desktop
user_27,2023-01-20 12:00:00,Bangalore,upload,HR Portal,Tablet
user_50,2023-01-28 14:00:00,London,write,HR Portal,Laptop
user_43,2023-01-14 16:00:00,New York,download,Email,Mobile
user_26,2023-01-26 17:00:00,Bangalore,upload,HR Portal,Desktop
user_28,2023-01-10 09:00:00,San Francisco,write,CRM,Tablet
user_43,2023-01-12 14:00:00,New York,download,CRM,Tablet
user_6,2023-01-24 16:00:00,New York,write,DevOps Dashboard,Laptop
user_16,2023-01-31 14:00:00,Berlin,download,Email,Tablet
user_24,2023-01-06 19:00:00,London,upload,DevOps Dashboard,Tablet
user_42,2023-01-05 15:00:00,San Francisco,upload,DevOps Dashboard,Mobile
user_9,2023-01-10 10:00:00,Berlin,upload,HR Portal,Laptop
user_14,2023-01-31 18:00:00,London,upload,Email,Tablet
user_39,2023-01-08 09:00:00,London,read,DevOps Dashboard,Desktop
user_44,2023-01-06 17:00:00,London,download,CRM,Mobile
user_29,2023-01-08 20:00:00,San Francisco,read,CRM,Mobile
user_44,2023-01-13 10:00:00,London,read,Email,Mobile
user_43,2023-01-21 11:00:00,New York,download,DevOps Dashboard,Desktop
user_29,2023-01-12 12:00:00,London,upload,CRM,Tablet
user_46,2023-01-15 12:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_37,2023-01-12 17:00:00,London,upload,HR Portal,Tablet
user_40,2023-01-01 11:00:00,San Francisco,upload,CRM,Mobile
user_2,2023-01-20 08:00:00,Bangalore,write,Email,Tablet
user_36,2023-01-12 19:00:00,Bangalore,read,CRM,Desktop
user_18,2023-01-29 16:00:00,San Francisco,download,CRM,Mobile
user_7,2023-01-28 15:00:00,San Francisco,read,Finance System,Tablet
user_38,2023-01-19 08:00:00,Berlin,write,HR Portal,Mobile
user_45,2023-01-17 15:00:00,New York,write,Email,Tablet
user_33,2023-01-24 02:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_8,2023-01-20 14:00:00,New York,read,CRM,Mobile
user_40,2023-01-16 11:00:00,Berlin,upload,Email,Tablet
user_32,2023-01-18 20:00:00,New York,upload,HR Portal,Laptop
user_17,2023-01-18 13:00:00,Bangalore,download,Finance System,Mobile
user_1,2023-01-10 09:00:00,Berlin,read,Email,Mobile
user_35,2023-01-05 17:00:00,Berlin,upload,Email,Tablet
user_50,2023-01-11 09:00:00,New York,upload,CRM,Desktop
user_3,2023-01-24 10:00:00,Berlin,read,DevOps Dashboard,Tablet
user_1,2023-01-13 09:00:00,New York,upload,CRM,Tablet
user_49,2023-01-19 10:00:00,New York,upload,Finance System,Desktop
user_23,2023-01-18 20:00:00,London,download,Email,Tablet
user_21,2023-01-25 10:00:00,Berlin,download,CRM,Tablet
user_9,2023-01-26 16:00:00,Bangalore,upload,CRM,Mobile
user_34,2023-01-22 10:00:00,San Francisco,read,Finance System,Tablet
user_41,2023-01-10 11:00:00,London,read,HR Portal,Desktop
user_36,2023-01-17 09:00:00,New York,write,DevOps Dashboard,Desktop
user_47,2023-01-26 16:00:00,Bangalore,write,Finance System,Tablet
user_16,2023-01-13 15:00:00,London,upload,DevOps Dashboard,Mobile
user_3,2023-01-10 15:00:00,New York,read,HR Portal,Laptop
user_15,2023-01-15 18:00:00,London,upload,CRM,Desktop
user_19,2023-01-23 14:00:00,New York,download,HR Portal,Laptop
user_49,2023-01-08 12:00:00,New York,download,HR Portal,Mobile
user_21,2023-01-14 08:00:00,London,upload,DevOps Dashboard,Desktop
user_14,2023-01-07 13:00:00,London,upload,CRM,Laptop
user_2,2023-01-07 20:00:00,Bangalore,download,Email,Laptop
user_46,2023-01-25 20:00:00,New York,write,DevOps Dashboard,Tablet
user_4,2023-01-30 12:00:00,London,write,HR Portal,Tablet
user_3,2023-01-24 14:00:00,Berlin,write,DevOps Dashboard,Laptop
user_12,2023-01-16 19:00:00,San Francisco,read,Email,Mobile
user_35,2023-01-11 19:00:00,Berlin,upload,HR Portal,Tablet
user_35,2023-01-01 14:00:00,Bangalore,read,DevOps Dashboard,Tablet
user_40,2023-01-03 15:00:00,New York,read,CRM,Desktop
user_21,2023-01-13 20:00:00,San Francisco,upload,Email,Tablet
user_3,2023-01-03 12:00:00,Bangalore,read,Email,Tablet
user_35,2023-01-27 09:00:00,London,write,DevOps Dashboard,Mobile
user_50,2023-01-20 15:00:00,San Francisco,write,HR Portal,Tablet
user_38,2023-01-12 14:00:00,London,upload,HR Portal,Mobile
user_43,2023-01-04 10:00:00,Berlin,upload,CRM,Tablet
user_22,2023-01-14 12:00:00,New York,read,DevOps Dashboard,Tablet
user_42,2023-01-18 14:00:00,London,write,HR Portal,Mobile
user_29,2023-01-14 13:00:00,New York,read,DevOps Dashboard,Tablet
